Intermedio: RM 150 / Si el hechicero se encuentra en la Vigilia, controla además su entorno y gana los poderes de una criatura con Gnosis 40, siempre y cuando esté en un lugar fuertemente influenciado por energías positivas. Si se encuentra en una zona neutra, su puntuación será 30. Este conjuro sólo afecta la zona de la Vigilia en la que fue lanzado, y siempre y cuando no haya otra entidad de Gnosis similar enlazada a ella.;;;;;;;
Avanzado: RM 160 / Como Intermedio, pero el Gnosis del brujo en zonas neutras es de 35.;;;;;;;
Arcano: RM 180 / Como Avanzado, pero los efectos del conjuro no tienen límites espaciales, afectando por igual a toda la Vigilia influenciada por energías positivas.;;;;;;;
Mantenimiento: 60 / 65 / 70 / 80;;;;;;;
Alta Magia;;;;;;;
Creación de Luz;;;;;;;
Nivel: 82 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Crea un ser luminoso con apariencia de vida, bajo el control absoluto del hechicero. El ente será desarrollado como un Ser Entre Mundos, usando los poderes y limitaciones de los elementales de Luz del Capítulo 26. Para calcular su nivel máximo se emplean las mismas reglas que en el conjuro Crear;;;;;;;
Ser, de la vía de Creación.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;250;350;500;700;;;
Int. R.;10;12;14;16;;;
Base: Nivel 1.;;;;;;;
Intermedio: Nivel 3.;;;;;;;
Avanzado: Nivel 6.;;;;;;;
Arcano: Nivel 10.;;;;;;;
Mantenimiento: 50 / 70 / 100 / 140 /Diario;;;;;;;
Libre Acceso Nivel: 1-90;;;;;;;
Prisma Reflectante;;;;;;;
Nivel: 86;;/Acción: Pasiva;;/Tipo: Defensa;;;
Efecto: Crea un cuerpo de luz pura que funciona a modo de escudo que reflecta cualquier hechizo ofensivo, disciplina psíquica de ataque o técnica de Ki a distancia que se efectúe contra el lanzador. Para que la descarga sea devuelta, el hechicero deberá logar una defensa con éxito y ganar un control de choque contra un equivalente de daño determinado por el Grado del conjuro. En caso de tratarse de un Ataque en área, no lo devolverá en su totalidad; seguirá afectando a cualquier sujeto que se encuentre dentro de la zona afectada, salvo al hechicero. Este conjuro no devuelve efectos Anímicos o Esotéricos. El brujo podrá utilizar su Proyección;;;;;;
Mágica para redirigir el ataque al nuevo blanco que desee.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;160;250;300;400;;;
Int. R.;10;13;15;17;;;
Base: 100 contra choques / Tiene 800 puntos de Resistencia.;;;;;;;
Intermedio: 120 contra choques / Tiene 1.500 puntos de Resistencia.;;;;;;;
Avanzado: 140 contra choques / Tiene 3.000 puntos de Resistencia.;;;;;;;
Arcano: 180 contra choques / Tiene 6.000 puntos de Resistencia.;;;;;;;
Mantenimiento: 20 / 25 / 30 / 40 /Diario;;;;;;;
Omnisciencia Radial;;;;;;;
Nivel: 86 /Acción: Pasiva /Tipo: Efecto;;;;;;;
Efecto: Permite al lanzador ser omnisciente respecto a cualquier suceso o pensamiento que acontezca a su alrededor. Sólo afecta a individuos que no tengan más Gnosis que el personaje y cuya presencia no sea superior a lo permitido por el Grado del conjuro. El brujo sabrá, de manera automática, todo lo que está pasado dentro de este radio y qué piensan las personas. No;;;;;;;
hay control de Resistencia posible.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;200;250;400;800;;;
Int. R.;10;12;15;18;;;
Base: 500 metros de radio / presencia máxima 60.;;;;;;;
Intermedio: 2 kilómetros de radio / presencia máxima 80.;;;;;;;
Avanzado: 10 kilómetros de radio / presencia máxima 100.;;;;;;;
Arcano: 50 kilómetros de radio / presencia máxima 120.;;;;;;;
Mantenimiento: 40 / 50 / 60 / 65;;;;;;;
Predecir;;;;;;;
Nivel: 90 /Acción: Activa /Tipo: Anímico;;;;;;;
Efecto: Permite vislumbrar los acontecimientos futuros que se desarrollarán alrededor de una persona, objeto o lugar. Predecir mostrará al brujo el destino más probable que aguarda a algo o alguien, dándole información detallada sobre los eventos futuros. El intervalo de tiempo no podrá extenderse más de lo permitido por el Grado del conjuro. El DJ deberá explicar verazmente al hechicero cuáles serán los sucesos que acontecerán. Sin embargo, estos no son infalibles; lo que se predice es sólo el destino más probable, existiendo la posibilidad de que pueda ser modificado mediante la intervención de fuerzas mayores o de individuos con un Gnosis muy superior a su Natura.;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;200;300;450;600;;;
Int. R.;10;12;14;16;;;
Base: Un año.;;;;;;;
Intermedio: Cinco años.;;;;;;;
Avanzado: Cincuenta años / En caso de ser una predicción de algo que deba ocurrir en menos de un día, ésta será bastante exacta.;;;;;;;
Arcano: Un siglo / En caso de ser una predicción de algo que deba ocurrir en menos de años, ésta será bastante exacta.;;;;;;;
Mantenimiento: No;;;;;;;
Magia Divina;;;;;;;
Prisión de Luz;;;;;;;
Nivel: 92 /Acción: Activa /Tipo: Anímico;;;;;;;
Efecto: Encierra algo en un mundo de luz intraspasable, un universo propio desde el que no podrá interactuar con el exterior, ni el exterior hacerlo recíprocamente con el objeto o criatura. Mientras el afectado se encuentre dentro de la prisión, no será consciente de lo que ocurre fuera, ni viceversa. Para forzar el conjuro desde el interior, la prisión es considerada como un ser con acumulación de daño y una TA 10, cuya resistencia es determinada por el grado del conjuro. No obstante, todo daño que sufra desde fuera se dobla automáticamente, La prisión se recupera de cualquier daño con Regeneración;;;;;;;
19. Si el blanco del conjuro falla la RM y es afectado por el sortilegio, no tendrá derecho a ninguna tirada posterior; si quiere salir, deberá ser capaz de romper la prisión. El lanzador del conjuro no puede encerrarse a si mismo dentro de su propia prisión de luz.;;;;;;
GradoBase    Intermedio   AvanzadoArcano;;;;;;;
Zeon;200;350;500;800;;;
Int. R.;14;16;18;20;;;
Base: RM 140 / La prisión posee 10.000 puntos de resistencia.;;;;;;;
Intermedio: RM 180 / La prisión posee 250.000 puntos de resistencia.;;;;;;;
Avanzado: RM 220 / La prisión posee 500.000 puntos de resistencia.;;;;;;;
Arcano: RM 240 / La prisión no puede ser rota desde el interior, pero tiene 500.000 puntos de resistencia si es atacada desde fuera.;;;;;;;
Mantenimiento: 40 / 70 / 100 / 160;;;;;;;
Libre Acceso Nivel: 1-100;;;;;;;
Esencia de Luz;;;;;;;
Nivel: 96 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Permite al lanzador o el objetivo designado por este entrar en un estado de completo letargo, mientras su cuerpo se hace uno con la luz. La entidad abandona el mundo y asciende a la red de almas para nutrirse de sus energías. Apartado y desconocedor de todo lo que sucede en el exterior, multiplica por 10 su regeneración zeónica y cura sus heridas con Regeneración;;;;;;;
16. Cuanto tiempo puede permanecer apartado del mundo es determinado por el grado del conjuro.;;;;;;;
GradoBase    Intermedio   AvanzadoArcano;;;;;;;
Zeon;200;400;600;800;;;
Int. R.;12;14;16;18;;;
Base: Un día.;;;;;;;
Intermedio: Una semana.;;;;;;;
Avanzado: Un mes.;;;;;;;
Arcano: Un año.;;;;;;;
Mantenimiento: No;;;;;;;
Ascensión;;;;;;;
Nivel: 98;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: El conjuro intercambia la esencia del lanzador por energía divina, modificando su espíritu por puro poder sobrenatural. Al hacerlo, el lanzador o el individuo designado por éste aumenta su Gnosis hasta una cantidad máxima determinada por el grado del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;500;1.000;2.000;5.000;;;
Int. R.;14;16;18;20;;;
Base: Gnosis máximo 30.;;;;;;;
Intermedio: Gnosis máximo 35.;;;;;;;
Avanzado: Gnosis máximo 40.;;;;;;;
Arcano: Gnosis máximo 45.;;;;;;;
Mantenimiento: 30 / 40 / 45 / 50;;;;;;;
Holocausto de Luz;;;;;;;
Nivel: 100;;/Acción: Activa;/Tipo: Ataque, Anímico;;;;
Efecto: Este conjuro desencadena el poder de la luz en su estado más puro, arrasando todo lo que encuentra a su paso, tanto en el mundo material como en el espiritual. La energía liberada lo arrastra y devora todo, unificando toda existencia con la luz. Incluso las criaturas elementales de luz son asimiladas por su poder.;;;;;;;
El Holocausto crea una gran cúpula lumínica que ataca en la TA de energía. Cualquier ser que reciba daño, por mínimo que sea, deberá superar una RM contra 160 o será unificado con la luz y, por tanto, destruido en cuerpo y alma de forma automática. No es posible designar blancos específicos en el radio del conjuro, y afectará a todos por igual salvo al lanzador.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;600;1.000;2.500;10.000;;;
Int. R.;14;16;18;20;;;
Base: Daño 350 / 100 metros de radio.;;;;;;;
Intermedio: Daño 500 / 100 kilómetros de radio.;;;;;;;
Avanzado: Daño 800 / 10.000 kilómetros de radio.;;;;;;;
Arcano: Daño 1.000 / 1 ua de radio.;;;;;;;
Mantenimiento: No;;;;;;;
1  2 9;;;;;;;
83.165.181.63;;;;;;;
Spellbook:Oscuridad;;;;;;;
Crear Oscuridad;;;;;;;
Nivel: 2 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Oscurece completamente una zona. Todo lo que hay en su interior se;;;;;;;
percibe como en una noche cerrada y sin luna.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;20;50;100;200;;;
Int. R.;5;8;10;12;;;
Base: 5 metros de radio.;;;;;;;
Intermedio: 25 metros de radio.;;;;;;;
Avanzado: 100 metros de radio.;;;;;;;
Arcano: 500 metros de radio.;;;;;;;
Mantenimiento: 5 / 5 / 10 / 15 /Diario;;;;;;;
Libre Acceso Nivel: 1-10;;;;;;;
Imbuir Miedo;;;;;;;
Nivel: 6;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Provoca, temporalmente, el estado de Miedo a todos los sujetos que se encuentren alrededor del lanzador. El hechicero decidirá cuál es la fuente que origina el miedo a los afectados.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;40;80;140;180;;;
Int. R.;5;8;10;12;;;
Base: RM o RP 80 / 10 metros de radio.;;;;;;;
Intermedio: RM o RP 100 / 50 metros de radio.;;;;;;;
Avanzado: RM o RP 120 / 100 metros de radio.;;;;;;;
Arcano: RM o RP 140 / 250 metros de radio.;;;;;;;
Mantenimiento: No;;;;;;;
Ver en la Oscuridad;;;;;;;
Nivel: 8;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Permite al hechicero, o a quienes este seleccione, ver perfectamente en la oscuridad natural, siempre que la suma de sus presencias no supere el;;;;;;;
valor determinado por el grado del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;40;80;100;120;;;
Int. R.;5;8;10;12;;;
Base: Presencia máxima 80.;;;;;;;
Intermedio: Presencia máxima 100.;;;;;;;
Avanzado: Presencia máxima 120.;;;;;;;
Arcano: Presencia máxima 140 / Permite ver en la oscuridad sobrenatural.;;;;;;;
Mantenimiento: 5 / 10 / 10 / 15 /Diario;;;;;;;
Escudo Oscuro;;;;;;;
Nivel: 10 /Acción: Pasiva /Tipo: Defensa;;;;;;;
Efecto: Forma una barrera de energía, que protege frente a cualquier fuente de ataque. El escudo sólo puede ser dañado por ataques de naturaleza sobrenatural, aunque los impactos basados en luz causarán doble daño sobre él.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;120;180;250;;;
Int. R.;6;8;10;14;;;
Base: El escudo tiene 300 puntos de Resistencia.;;;;;;;
Intermedio: El escudo tiene 1.000 puntos de Resistencia.;;;;;;;
Avanzado: El escudo tiene 1.800 puntos de Resistencia.;;;;;;;
Arcano: El escudo tiene 3.000 puntos de Resistencia.;;;;;;;
Mantenimiento: 5 / 15 / 20 / 25;;;;;;;
Sombra;;;;;;;
Nivel: 10;;/Acción: Pasiva;;/Tipo: Efecto;;;
Efecto: Este conjuro aumenta la capacidad de ocultación del hechicero, acrecentando sus habilidades secundarias de Sigilo y Ocultarse, así como su Valoración mágica en la misma cantidad, aunque sólo en el caso de que pretenda ocultar el potencial mágico de algo o alguien (nunca para detectarlo).;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;150;200;240;;;
Int. R.;5;9;12;14;;;
Base: +50 en Sigilo, Ocultarse y Valoración Mágica.;;;;;;;
Intermedio: +150 en Sigilo, Ocultarse y Valoración Mágica.;;;;;;;
Avanzado: +200 en Sigilo, Ocultarse y Valoración Mágica.;;;;;;;
Arcano: +250 en Sigilo, Ocultarse y Valoración Mágica.;;;;;;;
Mantenimiento: 5 / 15 / 20 / 25;;;;;;;
1  3 0;;;;;;;
Libre Acceso Nivel: 1-20;;;;;;;
Armadura Oscura;;;;;;;
Nivel: 16 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Forma una coraza mística que otorga TA a su usuario contra todo tipo de ataque, en especial contra los basados en energía. Aunque cuenta como una armadura, no se aplican penalizadores al turno por emplear capas;;;;;;;
de protección adicionales.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;90;120;150;;;
Int. R.;6;9;12;15;;;
Base: TA 2 en Energía y TA 1 en el resto.;;;;;;;
Intermedio: TA 5 en Energía y TA 2 en el resto.;;;;;;;
Avanzado: TA 8 en Energía y TA 4 en el resto.;;;;;;;
Arcano: TA 12 en Energía y TA 6 en el resto.;;;;;;;
Mantenimiento: 5 / 10 / 15 / 20;;;;;;;
Destrucción de Luz;;;;;;;
Nivel: 18;;/Acción: Activa;/Tipo: Efecto, Anímico;;;;
Efecto: Destruye la luminosidad ambiental alrededor del hechicero. Si se lanza sobre seres basados naturalmente en luz, estos deberán superar una RM o perderán una cantidad equivalente al doble de su nivel de fracaso en puntos de vida (por diez, si poseen acumulación de daño). Mientras se mantenga el conjuro, la entidad, deberá realizar un nuevo control de RM cada asalto que;;;;;;;
permanezca en el interior del radio del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;100;150;250;;;
Int. R.;6;9;12;15;;;
Base: 10 metros de radio / 140 RM.;;;;;;;
Intermedio: 100 metros de radio / 180 RM.;;;;;;;
Avanzado: 250 metros de radio / 220 RM.;;;;;;;
Arcano: 500 metros de radio / 280 RM.;;;;;;;
Mantenimiento: 10 / 10 / 15 / 25;;;;;;;
Ocultación de Magia;;;;;;;
Nivel: 20;;/Acción: Pasiva;;/Tipo: Efecto;;;
Efecto: Oculta un conjuro, o las propiedades místicas de un objeto, ante cualquier tipo de detección mágica. A efectos de juego, produce un penalizador a la Valoración mágica de quien intente detectar o medir el conjuro u objeto oculto (así como al propio hechizo de Ocultación de Magia).;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;180;240;300;;;
Int. R.;6;9;12;15;;;
Base: –100 a Valoración Mágica.;;;;;;;
Intermedio: –180 a Valoración Mágica.;;;;;;;
Avanzado: –240 a Valoración Mágica.;;;;;;;
Arcano: –320 a Valoración Mágica.;;;;;;;
Mantenimiento: 5 / 20 / 25 / 30 /Diario;;;;;;;
Un conjuro de Esfera Oscura;;;;;;;
Descarga Oscura;;;;;;;
Nivel: 22 /Acción: Activa /Tipo: Ataque;;;;;;;
Efecto: Proyecta una descarga mágica basada en oscuridad. El ataque se;;;;;;;
realiza en la TA de Energía.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;90;120;150;;;
Int. R.;6;9;12;15;;;
Base: Daño 60.;;;;;;;
Intermedio: Daño 90.;;;;;;;
Avanzado: Daño 120.;;;;;;;
Arcano: Daño 150.;;;;;;;
Mantenimiento: No;;;;;;;
Libre Acceso Nivel: 1-30;;;;;;;
Oscuridad Ambiental;;;;;;;
Nivel: 26;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Crea un ambiente místico que nubla los sentidos de cualquiera que se encuentre en su interior. La Oscuridad Ambiental aumenta en dos grados el nivel de dificultad de cualquier control perceptivo que se realice dentro, incluyendo detección por Ki o medios mágicos. No se puede designar blancos en su interior, y la zona permanece inmóvil en el mismo lugar en el que fue lanzada. No tiene control de RM posible.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;180;240;300;;;
Int. R.;6;9;12;15;;;
Base: Radio de 20 metros.;;;;;;;
Intermedio: Radio de 250 metros.;;;;;;;
Avanzado: Radio de 500 metros.;;;;;;;
Arcano: Radio de 1 kilómetro.;;;;;;;
Mantenimiento: 5 / 10 / 15 / 15;;;;;;;
Lazos Oscuros;;;;;;;
Nivel: 28;;/Acción: Activa;;/Tipo: Ataque;;;
Efecto: Forma unos lazos de oscuridad que sujetan al blanco designado. Para ello el lanzador emplea las reglas de Presa, aunque sin penalizador alguno a su habilidad. Los lazos de luz no pueden romperse por el sujeto al que sujetan, pero si un tercero intenta romperlos, estos se consideran un arma de energía con Entereza 25.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;100;140;180;;;
Int. R.;6;9;12;15;;;
Base: Disponen de una Fuerza base 8 para los controles.;;;;;;;
Intermedio: Disponen de una Fuerza base 12 para los controles.;;;;;;;
Avanzado: Disponen de una Fuerza base 15 para los controles y tienen Entereza 30.;;;;;;;
Arcano: Disponen de una Fuerza base 18 para los controles y tienen Entereza 35.;;;;;;;
Mantenimiento: 10 / 10 / 15 / 15;;;;;;;
Dominio Oscuro;;;;;;;
Nivel: 30 /Acción: Activa /Tipo: Efecto, Anímico;;;;;;;
Efecto: Este conjuro modifica y controla la forma e intensidad de la oscuridad y sombras que rodean al hechicero. Si se lanza sobre seres basados naturalmente en este elemento serán dominados por el hechicero si no superan una RM determinada por el grado del conjuro. La criatura sólo puede repetir el control;;;;;;;
si recibe una orden que sea opuesta a su naturaleza.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;150;250;350;;;
Int. R.;6;9;12;16;;;
Base: Radio de 20 metros / RM 80.;;;;;;;
Intermedio: Radio de 150 metros / RM 140.;;;;;;;
Avanzado: Radio de 300 metros y RM 180.;;;;;;;
Arcano: Radio de 500 metros / RM 220.;;;;;;;
Mantenimiento: 5 / 20 / 25 / 30;;;;;;;
Ocultación;;;;;;;
Nivel: 32;;/Acción: Pasiva;;/Tipo: Efecto;;;
Efecto: Oculta la presencia del hechicero o del blanco designado por este ante cualquier tipo de detección. A efectos de juego, aumenta en las Resistencias que se efectúen contra detecciones sobrenaturales, ya sean místicas o psíquicas. Esta habilidad también aumenta la Ocultación del Ki del personaje (aunque este aumento no se contabiliza a la hora de determinar los bonos aplicables a la RM), permitiéndole esconder su energía incluso si no ha desarrollado dicha habilidad.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;180;240;300;;;
Int. R.;6;9;12;15;;;
Base: +50 a la RM o RP / +50 Ocultación del Ki.;;;;;;;
Intermedio: +140 a la RM o RP / +150 Ocultación del Ki.;;;;;;;
Avanzado: +220 a la RM o RP / +200 Ocultación del Ki.;;;;;;;
Arcano: +280 a la RM o RP / +250 Ocultación del Ki.;;;;;;;
Mantenimiento: 10 / 20 / 25 / 30 /Diario;;;;;;;
Libre Acceso Nivel: 1-40;;;;;;;
Ofuscar;;;;;;;
Nivel: 36 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Modifica el cuerpo de un individuo, fundiéndolo con su entorno y permitiéndole ocultarse naturalmente. Mientras el conjuro de Ofuscar se mantenga activo, el personaje podrá intercambiar su habilidad de Sigilo y Ocultarse por un valor base. También proporciona la misma cantidad a su Ocultación del Ki, incluso si no ha desarrollado dicha habilidad.;;;;;;;
